Track Name,Tempo Mean,Chroma Mean,Chroma Std,RMS Mean,RMS Std,Mel Spectrogram Mean,Mel Spectrogram Std,Zero Crossing Rate Mean,Zero Crossing Rate Std,Spectral Centroid Mean,Spectral Centroid Std,Spectral Bandwidth Mean,Spectral Bandwidth Std,Spectral Contrast Mean,Spectral Contrast Std,Spectral Flatness Mean,Spectral Flatness Std,Spectral Rolloff Mean,Spectral Rolloff Std,Genre
Hey-Ozan Doğulu,95.703125,0.41637215,0.303019,0.31770125,0.1094624,24.714973,208.36555,0.12083778381347657,0.08532468085394476,2873.6732528771936,901.9137305225331,2838.486761754525,329.3134583832177,22.02020476801294,11.349294887972404,0.04109065,0.051068496,6341.999359130859,1455.502934929698,Pop
Gümbür Gümbür-Murat Boz,103.359375,0.50961155,0.26905847,0.2367272,0.07708081,12.346319,91.84692,0.1803466796875,0.06178510093167958,3264.289895124247,554.4547936816654,2851.0772284278705,224.48036251713071,20.750572744743568,12.14398276027671,0.062426776,0.04156705,6759.062175750732,884.6811025291742,Pop
Dönerse Senindir - Murat Boz Versiyon-Murat Boz,99.38401442307692,0.35434505,0.2870562,0.31259304,0.054985847,21.226948,89.82761,0.11763114929199218,0.050928530052217626,2434.9817744656903,670.1032207053105,2462.7735145471943,367.95405361493164,22.744009006727687,11.274872277101041,0.023110943,0.02555731,5040.493869781494,1369.0206666459414,Pop
Bir Dünya-Murat Boz,117.45383522727273,0.48666048,0.2772233,0.2582479,0.07703676,15.809459,137.82323,0.1261302947998047,0.07495143296133382,3036.367877388614,741.4122802090131,2892.5088937972027,247.97604039963065,21.684578607419713,12.231695071255606,0.04518457,0.04506188,6612.064418792725,1027.8589703599162,Pop
Beni Bana Bırak-Murat Boz,99.38401442307692,0.36554375,0.2998544,0.25432995,0.0708888,15.126841,82.13717,0.10637931823730469,0.10729451485916157,2464.9193469367256,1156.284359801282,2683.9469012515247,413.21835569824816,22.33794515410414,11.048749201813294,0.023656001,0.038673174,5441.67594909668,1847.1494731850848,Pop
Büyük Resim-Işın Karaca,95.703125,0.38638476,0.29903325,0.25493956,0.07326656,15.566295,104.41843,0.09923973083496093,0.052751251340181035,2326.3488602503953,755.2337927612865,2525.1955610862183,398.0546669140784,22.745892659900235,11.663039273243347,0.019589636,0.02256641,5035.505905151367,1610.50117472557,Pop
A Be Kaynana - Kardeşim Benim Soundtrack-Murat Boz,151.99908088235293,0.32808113,0.29469666,0.18741873,0.057686105,8.458826,46.59862,0.10165328979492187,0.05826514886316501,2289.4947172713537,720.854926937848,2539.2004436512034,328.90919398292215,21.917625498730157,9.827440637953217,0.018710747,0.027002085,4885.429573059082,1397.7702162056244,Pop
Yazmışsa Bozmak Olmaz-Murat Boz,129.19921875,0.49014705,0.2885377,0.34213543,0.08305859,27.31864,210.0695,0.10416526794433593,0.06998221549825182,3088.070968088203,922.3885122616236,2997.8016783825933,326.781622654798,21.251682581374343,11.095911832384996,0.034926657,0.045708995,6787.274036407471,1388.4552287156741,Pop
Sevmiyo-Hadise,129.19921875,0.36852446,0.2957526,0.25306147,0.10043369,16.517786,119.021095,0.09356842041015626,0.06205691243281062,2076.241585854295,867.1145872536184,2335.339869941573,478.4258559765283,23.951637725387684,11.826519259539184,0.015683329,0.025960889,4338.065643310547,1733.4984363372173,Pop
Feryat-Hadise,172.265625,0.350364,0.28641266,0.21713383,0.06424443,10.5234165,71.33793,0.14882125854492187,0.07780200152409919,2846.6892087424244,970.9090921145821,2687.5689055350545,462.29767690797513,22.94130565046599,11.614789506041907,0.037404515,0.043585494,5826.455783843994,1774.9209893842035,Pop
Aşk Kaç Beden Giyer-Hadise,123.046875,0.44873664,0.28407586,0.18321255,0.08918761,8.833163,82.79787,0.14913101196289064,0.07627006446548806,3004.4955138061036,881.3961356639898,2773.475852361627,338.68572303714166,22.33504669093378,11.225230391727708,0.04331731,0.041538827,6132.126331329346,1414.82208266115,Pop
Imdat-Murda,129.19921875,0.34898955,0.29977626,0.20885643,0.08088412,11.370317,68.471,0.08881263732910157,0.0764467939412359,2169.9026423967257,1014.827806911069,2492.599592557918,578.3829138859555,25.138245049627397,10.777632347105452,0.012631622,0.027306255,4507.471389770508,2199.096530035639,Pop
Sıfır Tolerans-Hadise,129.19921875,0.40966475,0.306895,0.2417301,0.0905341,13.988971,117.170586,0.16034507751464844,0.08095191687961319,3348.805791009939,756.3954458536261,3092.7271612132654,301.59490033356553,22.097974672018477,11.242082584787397,0.047260143,0.045577083,7327.648086547852,1161.6841392895508,Pop
Küçük Bir Yol-Hadise,112.34714673913044,0.37580192,0.28010908,0.33286637,0.04866081,25.284538,148.99422,0.08094215393066406,0.038596344919745174,2127.450290332701,699.29159825088,2445.178788579976,421.10862315189075,25.263651715970962,12.839951280133862,0.007029824,0.010338185,4705.3581619262695,1564.7341440938937,Pop
Superman-Hadise,103.359375,0.4158731,0.30162778,0.22404845,0.07429643,11.262857,77.844826,0.16363029479980468,0.11523765795118207,3357.868412568986,1099.069386070416,2871.3804116899505,260.6643847124898,21.962025178826284,11.819228028500556,0.04926348,0.04246677,6772.242851257324,1228.7300000605846,Pop
Deli Oglan - Radio Edit-Hadise,107.666015625,0.3882404,0.30476195,0.25108433,0.1014903,15.905863,138.25534,0.12444038391113281,0.08176907887826924,2673.6130838840313,825.2465379446555,2672.8145453744683,331.21593527898096,22.387806807261633,11.19039007260789,0.02912283,0.034810025,5607.161979675293,1329.8485744438215,Pop
Yaz Günü-Hadise,107.666015625,0.3955913,0.30478868,0.19300017,0.08434742,9.541993,80.1973,0.15048255920410156,0.07855574074609915,3242.609010627019,968.2646619413753,3148.138488453261,386.6926955762186,23.42624185619069,10.955060269550279,0.030063948,0.029991513,7244.652729034424,1632.6313885113614,Pop
Hay Hay-Hadise,151.99908088235293,0.4095922,0.29047465,0.23620777,0.06400849,13.2315235,96.171936,0.10181312561035157,0.05078922681186809,2651.1846359671554,746.489974295503,2800.0244984962374,371.1287969021053,22.62965018043912,11.404376854261681,0.024039734,0.02389169,5967.439384460449,1434.4014598724168,Pop
Mesajımı Almıştır O-Hadise,129.19921875,0.45300415,0.28715482,0.24989882,0.060872395,13.620293,102.71687,0.1319610595703125,0.06052806923669364,3104.6932223875324,774.9123851851012,2783.2423896307773,316.49780894785164,22.091698655182892,11.093926585088985,0.04524479,0.048409715,6345.052700042725,1407.0057525190427,Pop
Evlenmeliyiz-Hadise,103.359375,0.39469597,0.29897535,0.2730289,0.09328289,18.399796,137.67664,0.09817390441894532,0.046424594008529045,2337.4120265482297,657.8821430863572,2453.5023919178007,405.2214832115043,21.958074455622754,11.928299710393615,0.02111448,0.023819963,4924.736080169678,1369.5799640313678,Pop
Stir Me Up-Hadise,143.5546875,0.41163158,0.29515126,0.28751227,0.093247466,19.58898,136.88567,0.12046356201171875,0.07108664567199817,2883.2458159198486,815.5600814260076,2838.6154058370184,443.27366764967314,21.83962447296731,11.295193626107396,0.0392418,0.04536167,6287.9644775390625,1690.6192465426898,Pop
Prenses-Hadise,161.4990234375,0.4541851,0.3030506,0.27754307,0.09598308,19.316118,147.56297,0.1293609619140625,0.09414865842352821,3249.563674628441,921.6342596161627,3114.172078994042,293.55867248356293,21.495460677167653,11.21435783348551,0.04249201,0.05154141,7225.777530670166,1347.9761148267396,Pop
Aşk Dediğin-Hadise,143.5546875,0.316989,0.29805234,0.19169457,0.069598354,9.415183,74.10724,0.09241218566894531,0.03516102432037372,2447.27308273554,612.1079906923568,2833.5302221885895,333.9495351727573,23.67774110402214,11.25598471523721,0.019270916,0.023192357,5849.6796798706055,1480.984876370205,Pop
Düm Tek Tek-Hadise,117.45383522727273,0.39874184,0.2936658,0.29587394,0.08430058,19.982883,122.36707,0.13435211181640624,0.0624120749279638,2977.7122984210937,665.9682494363618,2871.589690514858,329.9783875280747,20.900414639589194,11.592256600321411,0.05044799,0.040585104,6525.63720703125,1266.281026023103,Pop
Geliyorum Yanına-Hadise,83.35433467741936,0.40527675,0.2956226,0.31235036,0.07956845,22.868986,166.84366,0.11500320434570313,0.07301356568085901,2792.172605278126,859.5876036768567,2817.1824269704,364.5192090389523,22.215519819690844,11.183165064925326,0.033359777,0.036938716,6142.766761779785,1482.4295391389594,Pop
Nerdesin Aşkım-Hadise,129.19921875,0.4585853,0.29359302,0.16308482,0.06741097,6.545623,42.823917,0.13286781311035156,0.08674589730340998,2829.8285300022535,1070.1968787016883,2705.007410275066,596.991842809367,21.416317082268467,11.49980743985904,0.03369937,0.035348825,5975.968551635742,2011.874736892576,Pop
